src_addr,dst_addr,src_num_port,dst_num_port,src_num_packet,dst_num_packet,src_num_byte,dst_num_byte,src_size_min_packet,src_size_max_packet,src_size_mean_packet,src_size_stddev_packet,dst_size_min_packet,dst_size_max_packet,dst_size_mean_packet,dst_size_stddev_packet,src_time_min_packet,src_time_max_packet,src_time_mean_packet,src_time_stddev_packet,dst_time_min_packet,dst_time_max_packet,dst_time_mean_packet,dst_time_stddev_packet,read_times,read_num_location,read_length_location,write_times,write_num_location,write_length_location,ilrt,IP_addr,vendor,model,label,label_code,new_label,new_label_code
192.168.158.111,104.147.235.122,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54.0,22.0,0.0,0.241,0.16,0.113,0.0,0.241,0.16,0.113,1,0,0,0,0,0,0.0,104.147.235.122,Schneider Electric,PLC:TM221CE24R,Schneider,10,Schneider Electric:PLC:TM221CE24R,40
192.168.158.111,1.41.89.209,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.006,2.008,1.507,0.501,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,1.41.89.209,Schneider Electric,PLC:TM221CE24R,Schneider,10,Schneider Electric:PLC:TM221CE24R,40
192.168.158.111,93.171.48.147,1,1,5,4,223,219,40,52,44.6,5.64,40,95,54.75,23.3,0.0,0.258,0.192,0.111,0.001,0.258,0.171,0.12,1,0,0,0,0,0,0.0,93.171.48.147,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10,Schneider Electric:Communication Module:BMX NOE 0100,16
192.168.158.111,44.158.205.238,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54.0,22.0,0.0,0.519,0.344,0.243,0.0,0.519,0.346,0.244,1,0,0,0,0,0,0.0,44.158.205.238,Schneider Electric,PLC:TM221CE40R,Schneider,10,Schneider Electric:PLC:TM221CE40R,42
192.168.158.111,93.171.48.148,1,1,6,5,263,259,40,52,43.83,5.43,40,95,51.8,21.66,0.0,0.262,0.156,0.127,0.001,0.262,0.13,0.129,1,0,0,0,0,0,0.0,93.171.48.148,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10,Schneider Electric:Communication Module:BMX NOE 0100,16
192.168.158.111,193.136.71.34,1,1,5,6,223,296,40,52,44.6,5.64,40,96,49.33,20.87,0.0,0.294,0.218,0.126,0.002,0.294,0.172,0.136,1,0,0,0,0,0,0.0,193.136.71.34,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,95.246.157.62,1,1,4,5,183,256,40,52,45.75,5.76,40,92,51.2,20.46,0.0,0.291,0.179,0.128,0.0,0.246,0.123,0.122,1,0,0,0,0,0,0.001212,95.246.157.62,Schneider Electric,PLC:TM221CE40T,Schneider,10,Schneider Electric:PLC:TM221CE40T,43
192.168.158.111,95.246.128.152,1,1,5,6,223,300,40,52,44.6,5.64,40,96,50.0,20.62,0.0,0.629,0.422,0.249,0.0,0.629,0.334,0.277,1,0,0,0,0,0,0.0,95.246.128.152,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,82.217.214.37,1,1,5,6,223,299,40,52,44.6,5.64,40,95,49.83,20.25,0.0,0.401,0.297,0.171,0.0,0.401,0.237,0.193,1,0,0,0,0,0,0.0,82.217.214.37,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10,Schneider Electric:Communication Module:BMX NOE 0100,16
192.168.158.111,1.41.88.60,1,1,5,4,223,216,40,52,44.6,5.64,40,92,54.0,22.0,0.0,0.336,0.245,0.141,0.001,0.328,0.215,0.151,1,0,0,0,0,0,0.0,1.41.88.60,Schneider Electric,PLC:TM221CE24T,Schneider,10,Schneider Electric:PLC:TM221CE24T,41
192.168.158.111,1.41.94.235,1,1,6,7,263,340,40,52,43.83,5.43,40,96,48.57,19.41,0.0,0.357,0.205,0.168,0.0,0.357,0.17,0.17,1,0,0,0,0,0,0.0,1.41.94.235,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,158.133.69.209,1,1,5,4,223,173,40,52,44.6,5.64,40,49,43.25,3.7,0.0,1.011,0.407,0.371,0.309,0.681,0.44,0.171,1,0,0,0,0,0,0.681268,158.133.69.209,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,8,Rockwell Automation/Allen-Bradley:PLC:90,11
192.168.158.111,16.229.45.130,1,1,6,8,263,379,40,52,43.83,5.43,40,95,47.38,18.05,0.0,0.621,0.248,0.232,0.0,0.62,0.173,0.221,1,0,0,0,0,0,0.001722,16.229.45.130,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10,Schneider Electric:Communication Module:BMX NOE 0100,16
192.168.158.111,1.21.155.226,1,1,4,5,183,256,40,52,45.75,5.76,40,92,51.2,20.46,0.0,0.58,0.36,0.256,0.036,0.506,0.281,0.222,1,0,0,0,0,0,0.081952,1.21.155.226,Schneider Electric,PLC:TM221CE40T,Schneider,10,Schneider Electric:PLC:TM221CE40T,43
192.168.158.111,44.158.205.57,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54.0,22.0,0.0,0.499,0.326,0.23,0.019,0.479,0.324,0.215,1,0,0,0,0,0,0.0,44.158.205.57,Schneider Electric,PLC:TM221CE40R,Schneider,10,Schneider Electric:PLC:TM221CE40R,42
192.168.158.111,158.136.218.67,1,1,5,5,223,256,40,52,44.6,5.64,40,92,51.2,20.46,0.0,0.295,0.219,0.126,0.0,0.291,0.145,0.145,1,0,0,0,0,0,0.0,158.136.218.67,Schneider Electric,PLC:TM221CE16T,Schneider,10,Schneider Electric:PLC:TM221CE16T,39
192.168.158.111,1.52.160.236,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.008,2.005,1.507,0.498,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,1.52.160.236,ENTES AS,Power Meter:23000102,ENTES,3,ENTES AS:Power Meter:23000102,1
192.168.158.111,87.102.1.107,1,1,3,1,144,48,40,52,48.0,5.66,48,48,48.0,0.0,1.008,5.911,3.46,2.451,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,87.102.1.107,Schneider Electric SAS,Communication Module:TSXETY4103,Schneider,10,Schneider Electric SAS:Communication Module:TSXETY4103,14
192.168.158.111,44.158.205.137,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54.0,22.0,0.0,0.48,0.317,0.224,0.02,0.481,0.319,0.212,1,0,0,0,0,0,0.0,44.158.205.137,Schneider Electric,PLC:TM221CE40R,Schneider,10,Schneider Electric:PLC:TM221CE40R,42
192.168.158.111,191.192.69.146,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.001,2.008,1.505,0.504,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,191.192.69.146,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10,TELEMECANIQUE:PLC:TWDLCAE40DRF,77
192.168.158.111,140.25.161.239,1,1,6,5,275,316,40,52,45.83,5.84,40,144,63.2,40.67,0.0,4.882,1.613,1.763,0.314,4.567,1.698,1.737,1,0,0,0,0,0,1.59434,140.25.161.239,Ulusoy Elektrik,RTU:UE-RTU32,Eaton,4,Ulusoy Elektrik:RTU:UE-RTU32,82
192.168.158.111,193.140.110.98,1,1,6,7,263,339,40,52,43.83,5.43,40,95,48.43,19.06,0.0,0.26,0.155,0.127,0.0,0.26,0.129,0.127,1,0,0,0,0,0,0.0,193.140.110.98,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10,Schneider Electric:Communication Module:BMX NOE 0100,16
192.168.158.111,145.182.217.175,1,1,5,4,223,305,40,52,44.6,5.64,40,177,76.25,58.26,0.0,0.279,0.203,0.117,0.001,0.279,0.184,0.129,1,0,0,0,0,0,0.0,145.182.217.175,Schneider Electric,HMI:HMIGTO4310,Schneider,10,Schneider Electric:HMI:HMIGTO4310,21
192.168.158.111,143.151.224.84,1,1,5,6,223,296,40,52,44.6,5.64,40,96,49.33,20.87,0.0,0.335,0.248,0.143,0.0,0.335,0.195,0.158,1,0,0,0,0,0,0.0,143.151.224.84,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,145.182.217.159,1,1,6,5,274,337,40,52,45.67,5.68,40,169,67.4,50.89,0.0,1.059,0.5,0.43,0.095,1.072,0.48,0.387,1,0,0,0,0,0,0.0,145.182.217.159,Schneider Electric,HMI:HMIS5T,Schneider,10,Schneider Electric:HMI:HMIS5T,23
192.168.158.111,194.91.167.108,1,1,4,5,183,256,40,52,45.75,5.76,40,92,51.2,20.46,0.0,0.466,0.296,0.21,0.0,0.48,0.225,0.217,1,0,0,0,0,0,0.019682,194.91.167.108,Schneider Electric,PLC:TM221ME16R,Schneider,10,Schneider Electric:PLC:TM221ME16R,45
192.168.158.111,158.240.163.212,1,1,4,4,183,177,40,52,45.75,5.76,40,49,44.25,4.26,0.0,0.31,0.205,0.145,0.001,0.319,0.21,0.148,1,0,0,0,0,0,0.0,158.240.163.212,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,8,Rockwell Automation/Allen-Bradley:PLC:90,11
192.168.158.111,95.246.172.218,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.009,1.009,1.009,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,95.246.172.218,Schneider Electric,HMI:HMIS5T,Schneider,10,Schneider Electric:HMI:HMIS5T,23
192.168.158.111,158.240.163.213,1,1,5,4,223,177,40,52,44.6,5.64,40,49,44.25,4.26,0.0,0.495,0.284,0.179,0.001,0.321,0.214,0.15,1,0,0,0,0,0,0.0,158.240.163.213,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,8,Rockwell Automation/Allen-Bradley:PLC:90,11
192.168.158.111,77.218.206.105,1,1,5,6,223,296,40,52,44.6,5.64,40,96,49.33,20.87,0.0,0.369,0.274,0.158,0.002,0.365,0.218,0.175,1,0,0,0,0,0,0.0,77.218.206.105,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,145.182.217.193,1,1,6,5,275,341,40,52,45.83,5.84,40,173,68.2,52.49,0.0,1.009,0.357,0.344,0.012,0.289,0.149,0.133,1,0,0,0,0,0,0.012297,145.182.217.193,Schneider Electric,HMI:HMIS5T,Schneider,10,Schneider Electric:HMI:HMIS5T,23
192.168.158.111,194.91.167.106,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54.0,22.0,0.0,0.635,0.417,0.295,0.064,0.636,0.427,0.258,1,0,0,0,0,0,0.0,194.91.167.106,Schneider Electric,PLC:TM221ME16R,Schneider,10,Schneider Electric:PLC:TM221ME16R,45
192.168.158.111,44.158.204.240,1,1,5,4,223,216,40,52,44.6,5.64,40,92,54.0,22.0,0.0,0.498,0.361,0.209,0.001,0.497,0.325,0.229,1,0,0,0,0,0,0.0,44.158.204.240,Schneider Electric,PLC:TM221CE40R,Schneider,10,Schneider Electric:PLC:TM221CE40R,42
192.168.158.111,208.126.231.120,1,1,5,6,223,304,40,52,44.6,5.64,40,96,50.67,20.48,0.0,0.116,0.086,0.05,0.002,0.116,0.069,0.054,1,0,0,0,0,0,0.0,208.126.231.120,Schneider Electric SAS,Communication Module:TSXETY4103,Schneider,10,Schneider Electric SAS:Communication Module:TSXETY4103,14
192.168.158.111,216.149.60.170,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.002,2.005,1.503,0.502,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,216.149.60.170,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,193.140.188.34,1,1,6,7,263,340,40,52,43.83,5.43,40,96,48.57,19.41,0.0,0.279,0.167,0.136,0.0,0.279,0.136,0.133,1,0,0,0,0,0,0.0,193.140.188.34,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,193.140.182.51,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.005,1.005,1.005,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,193.140.182.51,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,34.106.120.178,1,1,4,3,183,228,40,52,45.75,5.76,40,144,76.0,48.11,0.0,0.371,0.24,0.17,0.35,0.371,0.36,0.011,1,0,0,0,0,0,0.0,34.106.120.178,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10,TELEMECANIQUE:PLC:TWDLCAE40DRF,77
192.168.158.111,78.0.87.167,1,1,7,6,314,240,40,52,44.86,5.62,40,40,40.0,0.0,0.0,4.414,0.924,1.574,0.0,4.407,1.106,1.68,1,0,0,0,0,0,-1.0,78.0.87.167,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,140.25.48.63,1,1,6,5,275,272,40,52,45.83,5.84,40,100,54.4,23.27,0.0,1.471,0.656,0.525,0.194,1.147,0.497,0.379,1,0,0,0,0,0,1.14699,140.25.48.63,Schneider Electric,PLC:TM241CE40R,Schneider,10,Schneider Electric:PLC:TM241CE40R,51
192.168.158.111,203.59.179.204,1,1,5,4,223,224,40,52,44.6,5.64,40,92,56.0,21.35,0.0,0.196,0.118,0.072,0.059,0.138,0.111,0.037,1,0,0,0,0,0,0.059072,203.59.179.204,Schneider Electric,Power Meter:PM2130 V3,Schneider,10,Schneider Electric:Power Meter:PM2130 V3,59
192.168.158.111,44.108.117.163,1,1,5,5,223,256,40,52,44.6,5.64,40,92,51.2,20.46,0.0,0.264,0.197,0.114,0.001,0.262,0.131,0.13,1,0,0,0,0,0,0.001945,44.108.117.163,Schneider Electric,PLC:TM221CE40R,Schneider,10,Schneider Electric:PLC:TM221CE40R,42
192.168.158.111,193.140.164.60,1,1,5,5,223,256,40,52,44.6,5.64,40,96,51.2,22.4,0.0,0.28,0.209,0.121,0.001,0.28,0.14,0.136,0,0,0,0,0,0,-1.0,193.140.164.60,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,154.118.31.68,1,1,6,7,263,336,40,52,43.83,5.43,40,96,48.0,19.6,0.0,0.285,0.165,0.134,0.0,0.285,0.137,0.137,1,0,0,0,0,0,0.0,154.118.31.68,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,110.7.248.106,1,1,4,3,183,228,40,52,45.75,5.76,40,144,76.0,48.11,0.0,0.329,0.211,0.149,0.302,0.329,0.316,0.013,1,0,0,0,0,0,0.0,110.7.248.106,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10,TELEMECANIQUE:PLC:TWDLCAE40DRF,77
192.168.158.111,82.179.39.100,1,1,5,4,223,221,40,52,44.6,5.64,40,89,55.25,20.09,0.0,0.754,0.482,0.287,0.178,0.588,0.447,0.19,1,0,0,0,0,0,0.177883,82.179.39.100,Schneider Electric,Power Meter:PM5111,Schneider,10,Schneider Electric:Power Meter:PM5111,62
192.168.158.111,87.120.166.187,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.008,2.003,1.505,0.498,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,87.120.166.187,Schneider Electric,PLC:TM251MESE,Schneider,10,Schneider Electric:PLC:TM251MESE,54
192.168.158.111,51.60.3.222,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.011,2.002,1.507,0.496,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,51.60.3.222,Schneider Electric,PLC:TM200CE24R,Schneider,10,Schneider Electric:PLC:TM200CE24R,36
192.168.158.111,193.140.20.138,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.011,2.002,1.506,0.496,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,193.140.20.138,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,122.152.98.81,1,1,5,4,223,228,40,52,44.6,5.64,40,100,57.0,25.04,0.0,0.129,0.081,0.048,0.001,0.129,0.077,0.055,1,0,0,0,0,0,0.0,122.152.98.81,Schneider Electric,PLC:TM241CE40R,Schneider,10,Schneider Electric:PLC:TM241CE40R,51
192.168.158.111,44.158.204.54,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54.0,22.0,0.0,0.34,0.226,0.16,0.009,0.401,0.25,0.172,1,0,0,0,0,0,0.0,44.158.204.54,Schneider Electric,PLC:TM221CE40R,Schneider,10,Schneider Electric:PLC:TM221CE40R,42
192.168.158.111,95.246.162.51,1,1,5,6,223,299,40,52,44.6,5.64,40,95,49.83,20.25,0.0,0.269,0.2,0.115,0.003,0.279,0.162,0.13,1,0,0,0,0,0,0.0,95.246.162.51,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10,Schneider Electric:Communication Module:BMX NOE 0100,16
192.168.158.111,1.52.160.229,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.006,2.002,1.504,0.498,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,1.52.160.229,ENTES AS,Power Meter:23000102,ENTES,3,ENTES AS:Power Meter:23000102,1
192.168.158.111,84.16.61.190,1,1,6,6,263,300,40,52,43.83,5.43,40,96,50.0,20.62,0.0,0.334,0.195,0.159,0.0,0.321,0.192,0.156,1,0,0,0,0,0,0.0,84.16.61.190,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,95.240.86.187,1,1,5,3,223,132,40,52,44.6,5.64,40,52,44.0,5.66,0.0,5.004,1.38,2.095,0.257,5.006,2.631,2.374,1,0,0,0,0,0,-1.0,95.240.86.187,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,44.158.204.55,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54.0,22.0,0.0,0.343,0.225,0.159,0.0,0.34,0.223,0.158,1,0,0,0,0,0,0.0,44.158.204.55,Schneider Electric,PLC:TM221CE40R,Schneider,10,Schneider Electric:PLC:TM221CE40R,42
192.168.158.111,191.93.231.247,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.002,2.012,1.507,0.505,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,191.93.231.247,Schneider Electric,PLC:BME P58 1020,Schneider,10,Schneider Electric:PLC:BME P58 1020,29
192.168.158.111,44.158.204.113,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54.0,22.0,0.0,0.462,0.299,0.212,0.012,0.462,0.306,0.208,1,0,0,0,0,0,0.0,44.158.204.113,Schneider Electric,PLC:TM221CE40R,Schneider,10,Schneider Electric:PLC:TM221CE40R,42
192.168.158.111,87.19.245.82,1,1,5,4,223,230,40,52,44.6,5.64,40,102,57.5,25.9,0.0,0.322,0.241,0.139,0.001,0.322,0.214,0.151,0,0,0,0,0,0,-1.0,87.19.245.82,Schneider Electric,PLC:TM241CE40T_U,Schneider,10,Schneider Electric:PLC:TM241CE40T_U,52
192.168.158.111,34.106.119.112,1,1,5,4,223,230,40,52,44.6,5.64,40,102,57.5,25.9,0.0,0.341,0.255,0.147,0.0,0.339,0.226,0.16,1,0,0,0,0,0,0.0,34.106.119.112,Schneider Electric,PLC:TM241CE40T_U,Schneider,10,Schneider Electric:PLC:TM241CE40T_U,52
192.168.158.111,140.25.199.137,1,1,6,5,275,316,40,52,45.83,5.84,40,144,63.2,40.67,0.0,4.758,1.873,1.856,0.321,4.437,2.02,1.773,1,0,0,0,0,0,3.001584,140.25.199.137,Ulusoy Elektrik,RTU:UE-RTU32,Eaton,4,Ulusoy Elektrik:RTU:UE-RTU32,82
192.168.158.111,51.249.169.33,1,1,4,3,183,228,40,52,45.75,5.76,40,144,76.0,48.11,0.0,0.053,0.029,0.022,0.033,0.053,0.043,0.01,1,0,0,0,0,0,0.0,51.249.169.33,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10,TELEMECANIQUE:PLC:TWDLCAE40DRF,77
192.168.158.111,193.140.55.18,1,1,5,5,223,260,40,52,44.6,5.64,40,96,52.0,22.05,0.0,0.288,0.215,0.124,0.001,0.288,0.144,0.14,1,0,0,0,0,0,0.0,193.140.55.18,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,51.249.169.176,1,1,4,3,183,228,40,52,45.75,5.76,40,144,76.0,48.11,0.0,0.055,0.031,0.023,0.037,0.055,0.046,0.009,1,0,0,0,0,0,0.0,51.249.169.176,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10,TELEMECANIQUE:PLC:TWDLCAE40DRF,77
192.168.158.111,44.158.204.140,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54.0,22.0,0.0,0.33,0.22,0.155,0.018,0.33,0.22,0.143,1,0,0,0,0,0,0.0,44.158.204.140,Schneider Electric,PLC:TM221CE40R,Schneider,10,Schneider Electric:PLC:TM221CE40R,42
192.168.158.111,51.8.144.19,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54.0,22.0,0.0,0.099,0.066,0.047,0.004,0.101,0.068,0.045,1,0,0,0,0,0,0.0,51.8.144.19,Schneider Electric,PLC:TM221CE24R,Schneider,10,Schneider Electric:PLC:TM221CE24R,40
192.168.158.111,49.101.130.16,1,1,4,4,183,268,40,52,45.75,5.76,40,144,67.0,44.49,0.0,0.425,0.251,0.182,0.001,0.425,0.251,0.181,1,0,0,0,0,0,0.0,49.101.130.16,TELEMECANIQUE,PLC:TWDLMDA20D-K,Schneider,10,TELEMECANIQUE:PLC:TWDLMDA20D-K,78
192.168.158.111,44.158.195.203,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.01,1.01,1.01,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,44.158.195.203,Schneider Electric,PLC:TM221CE40R,Schneider,10,Schneider Electric:PLC:TM221CE40R,42
192.168.158.111,1.52.160.40,1,1,5,6,235,372,40,52,47.0,5.73,40,168,62.0,47.43,0.0,1.617,0.912,0.581,0.033,0.882,0.489,0.371,1,0,0,0,0,0,0.702004,1.52.160.40,ENTES AS,Power Meter:23000102,ENTES,3,ENTES AS:Power Meter:23000102,1
192.168.158.111,34.106.120.176,1,1,5,4,223,272,40,52,44.6,5.64,40,144,68.0,43.91,0.0,0.541,0.28,0.207,0.18,0.517,0.366,0.14,1,0,0,0,0,0,0.0,34.106.120.176,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10,TELEMECANIQUE:PLC:TWDLCAE40DRF,77
192.168.158.111,191.120.2.28,1,1,5,4,223,225,40,52,44.6,5.64,40,93,56.25,21.78,0.0,0.314,0.203,0.12,0.074,0.257,0.19,0.083,1,0,0,0,0,0,0.073522,191.120.2.28,Schneider Electric,Power Meter:METSEPM3250,Schneider,10,Schneider Electric:Power Meter:METSEPM3250,58
192.168.158.111,34.206.32.180,1,1,7,3,314,238,40,52,44.86,5.62,40,154,79.33,52.82,0.021,1.551,0.578,0.5,0.87,2.597,1.734,0.863,1,0,0,0,0,0,0.0,34.206.32.180,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10,TELEMECANIQUE:PLC:TWDLCAE40DRF,77
192.168.158.111,191.93.226.149,1,1,6,5,274,268,40,52,45.67,5.68,40,100,53.6,23.41,0.0,2.568,0.806,0.913,0.001,2.231,0.914,0.856,1,0,0,0,0,0,0.0,191.93.226.149,Schneider Electric,PLC:TM241CE24R,Schneider,10,Schneider Electric:PLC:TM241CE24R,49
192.168.158.111,34.206.32.52,1,1,6,3,274,236,40,52,45.67,5.68,40,152,78.67,51.88,0.0,0.775,0.378,0.274,0.856,1.046,0.951,0.095,1,0,0,0,0,0,0.0,34.206.32.52,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10,TELEMECANIQUE:PLC:TWDLCAE40DRF,77
192.168.158.111,44.158.204.186,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.007,1.007,1.007,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,44.158.204.186,Schneider Electric,PLC:TM221CE40R,Schneider,10,Schneider Electric:PLC:TM221CE40R,42
192.168.158.111,23.101.38.95,1,1,4,4,183,227,40,52,45.75,5.76,40,99,56.75,24.61,0.0,0.291,0.191,0.135,0.007,0.291,0.194,0.132,1,0,0,0,0,0,0.0,23.101.38.95,Schneider Electric,PLC:171 CBU 98090,Schneider,10,Schneider Electric:PLC:171 CBU 98090,26
192.168.158.111,34.206.32.53,1,1,4,3,183,236,40,52,45.75,5.76,40,152,78.67,51.88,0.0,0.269,0.179,0.126,0.267,0.272,0.269,0.002,1,0,0,0,0,0,0.0,34.206.32.53,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10,TELEMECANIQUE:PLC:TWDLCAE40DRF,77
192.168.158.111,77.58.51.22,1,1,4,4,208,160,52,52,52.0,0.0,40,40,40.0,0.0,0.825,0.834,0.829,0.004,0.826,0.835,0.829,0.004,0,0,0,0,0,0,-1.0,77.58.51.22,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10,TELEMECANIQUE:PLC:TWDLCAE40DRF,77
192.168.158.111,193.141.58.185,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.006,1.006,1.006,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,193.141.58.185,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,34.206.32.54,1,1,5,4,234,276,40,52,46.8,5.56,40,152,69.0,47.95,0.0,0.91,0.437,0.342,0.256,0.839,0.582,0.243,1,0,0,0,0,0,0.0,34.206.32.54,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10,TELEMECANIQUE:PLC:TWDLCAE40DRF,77
192.168.158.111,130.200.89.123,1,1,5,4,223,230,40,52,44.6,5.64,40,102,57.5,25.9,0.0,0.367,0.266,0.154,0.0,0.367,0.242,0.171,1,0,0,0,0,0,0.0,130.200.89.123,Schneider Electric,PLC:TM241CE40T_U,Schneider,10,Schneider Electric:PLC:TM241CE40T_U,52
192.168.158.111,44.158.204.129,1,1,5,4,223,216,40,52,44.6,5.64,40,92,54.0,22.0,0.0,0.374,0.252,0.147,0.0,0.323,0.212,0.15,1,0,0,0,0,0,0.0,44.158.204.129,Schneider Electric,PLC:TM221CE40R,Schneider,10,Schneider Electric:PLC:TM221CE40R,42
192.168.158.111,217.195.21.136,1,1,4,3,183,227,40,52,45.75,5.76,40,143,75.67,47.64,0.0,0.259,0.164,0.116,0.231,0.259,0.245,0.014,1,0,0,0,0,0,0.0,217.195.21.136,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10,TELEMECANIQUE:PLC:TWDLCAE40DRF,77
192.168.158.111,130.200.88.70,1,1,4,1,196,48,40,52,49.0,5.2,48,48,48.0,0.0,0.379,2.011,1.13,0.673,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,130.200.88.70,Schneider Electric,PLC:TM241CE40T_U,Schneider,10,Schneider Electric:PLC:TM241CE40T_U,52
192.168.158.111,140.25.161.236,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.013,1.013,1.013,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,140.25.161.236,Ulusoy Elektrik,RTU:UE-RTU32,Eaton,4,Ulusoy Elektrik:RTU:UE-RTU32,82
