ip_addr,src_port,corporation,vendor,device_type,product_code,product_name,revision
214.47.73.106,502,Schneider,Schneider Electric,Communication Module,BMX NOR 0200,,V1.50
95.178.85.84,502,Regin,AB Regin,,,,
217.71.156.110,502,Schneider,Schneider Electric,PLC,TM241CE24R,,V05.01.09.35
214.47.73.243,502,Schneider,Schneider Electric,Communication Module,BMX NOR 0200,,V1.50
95.178.85.92,502,Regin,AB Regin,,,,
95.178.85.93,502,Regin,AB Regin,,,,
1.41.80.234,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
95.178.85.97,502,Regin,AB Regin,,,,
214.47.73.198,502,Schneider,Schneider Electric,Communication Module,BMX NOR 0200,,V1.50
1.52.187.78,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.6
95.244.80.53,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.80
87.2.174.165,502,Schneider,Schneider Electric,PLC,TM251MESE,,V04.00.06.38
214.47.74.247,502,Schneider,Schneider Electric,Communication Module,BMX NOR 0200,,V1.50
1.52.176.80,502,ABB,ABB Stotz Kontakt,,,,
214.47.74.139,502,Schneider,Schneider Electric,Communication Module,BMX NOR 0200,,V1.50
94.227.153.206,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
88.8.249.175,502,Schneider,Schneider Electric,Power Meter,PM5110,,V2011
214.174.24.16,502,Regin,AB Regin,,,,
76.124.17.101,502,ENTES,ENTES AS,Power Meter,23000102,POWER FACTOR CONTROLLER,V4.01
1.52.176.84,502,ABB,ABB Stotz Kontakt,,,,
214.47.74.93,502,Schneider,Schneider Electric,Communication Module,BMX NOR 0200,,V1.50
94.28.87.186,502,Regin,AB Regin,,,,
95.244.109.2,502,Schneider,Schneider Electric,PLC,TM221CE40T,,V1.0
140.3.181.163,502,Schneider,Schneider Electric,PLC,TM221CE16T,,V1.0
214.47.74.136,502,Schneider,Schneider Electric,Communication Module,BMX NOR 0200,,V1.50
1.52.176.85,502,ABB,ABB Stotz Kontakt,,,,
78.148.99.152,502,Schneider,Schneider Electric,PLC,BMX P34 20302,,v2.1
78.136.57.145,502,Schneider,Schneider Electric,PLC,TM258LF42DT,,V04.00.03.02
214.47.73.195,502,Schneider,Schneider Electric,Communication Module,BMX NOR 0200,,V1.50
94.27.205.81,502,Regin,AB Regin,,,,
95.244.125.164,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.9
87.2.172.61,502,Schneider,Schneider Electric,PLC,TM241CE24T_U,,V05.00.08.04
121.58.178.107,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
4.122.254.79,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.1
158.248.233.232,502,ABB,ABB,,,,
87.2.172.60,502,Schneider,Schneider Electric,PLC,TM241CE24T_U,,V04.00.03.20
158.248.198.76,502,ABB,ABB Stotz Kontakt,,,,
95.244.115.58,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.8
213.201.150.203,502,Schneider,Schneider Electric,PLC,TM251MESE,,V04.00.06.38
76.12.139.67,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v3.3
213.201.150.222,502,Schneider,Schneider Electric,PLC,TM251MESE,,V04.00.06.38
213.201.150.202,502,Schneider,Schneider Electric,PLC,TM251MESE,,V04.00.06.38
1.41.80.232,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
213.201.150.205,502,Schneider,Schneider Electric,PLC,TM251MESE,,V04.00.06.38
87.2.172.102,502,Schneider,Schneider Electric,PLC,BMX P34 20302,,v2.2
213.201.150.204,502,Schneider,Schneider Electric,PLC,TM251MESE,,V04.00.06.38
95.244.236.245,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.2
213.201.150.254,502,Schneider,Schneider Electric,PLC,TM251MESE,,V04.00.06.38
200.21.254.42,502,Schneider,Schneider Electric,Power Meter,PM5330,,V2011
95.244.217.241,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.6
91.232.97.73,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.60
95.244.209.151,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.90
137.12.244.199,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
64.208.243.175,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.0
91.232.194.151,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.60
87.2.174.162,502,Schneider,Schneider Electric,PLC,TM251MESE,,V04.00.06.37
93.119.103.149,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.90
95.244.210.253,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.4
152.89.190.167,502,Schneider,Schneider Electric,Protection Relay,(EAN13)3303430596820,Sepam serie 40,V7.02
93.119.100.158,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.6
95.244.195.94,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.2
91.247.234.79,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
132.11.224.5,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
132.11.220.59,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v3.3
93.119.252.240,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0110,,V6.40
91.245.78.119,502,Schneider,TELEMECANIQUE,PLC,TWDLMDA20DRT,TWIDO,5.3
1.61.83.149,502,Schneider,Schneider Electric,PLC,TM221CE40T,,V1.0
95.97.0.69,502,ABB,ABB Stotz Kontakt,,,,
1.41.80.229,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
93.119.245.249,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.6
82.153.166.124,502,Schneider,Schneider Electric,PLC,TM258LF66DT4L,,V04.00.02.06
93.119.219.135,502,Schneider,Schneider Electric SAS,Communication Module,TSXETY4103,,V4.8
140.3.232.130,502,ENTES,ENTES AS,Power Meter,23000102,POWER FACTOR CONTROLLER,V4.01
78.35.24.226,502,Schneider,Schneider Electric,PLC,TM241CE24R,,V04.00.02.52
82.129.11.152,502,Schneider,Schneider Electric,PLC,BMX P34 1000,,v2.6
1.41.80.230,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
217.147.190.14,502,Schneider,Schneider Electric,PLC,TM221C24T,,V1.0
95.246.69.240,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
87.2.174.166,502,Schneider,Schneider Electric,PLC,TM251MESE,,V04.00.06.38
95.107.239.32,502,Regin,AB Regin,,,,
4.56.121.115,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
95.246.69.17,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.6
217.98.26.132,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.9
16.50.212.121,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.4
4.56.121.118,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
87.2.174.163,502,Schneider,Schneider Electric,PLC,TM251MESE,,V04.00.02.42
16.50.212.117,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.4
94.39.246.40,502,ABB,ABB Stotz Kontakt,,,,
1.52.176.78,502,ABB,ABB Stotz Kontakt,,,,
16.50.212.118,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.4
16.50.209.206,502,Schneider,Schneider Electric,HMI,HMIGTO3510,Magelis,V6.2.8.12
93.119.196.98,502,Schneider,Schneider Electric,PLC,BMX P34 2000,,v3.3
217.101.118.177,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
16.50.212.90,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
78.35.31.247,502,Schneider,Schneider Electric,PLC,TM221CE24T,,V1.0
94.30.102.24,502,Regin,AB Regin,,,,
1.52.176.82,502,ABB,ABB Stotz Kontakt,,,,
121.58.178.91,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
94.30.102.29,502,Regin,AB Regin,,,,
1.41.80.231,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
78.35.28.203,502,Schneider,Schneider Electric,PLC,TM241CE24R,,V04.00.06.38
87.2.174.161,502,Schneider,Schneider Electric,PLC,TM251MESE,,V04.00.06.38
94.30.102.133,502,Regin,AB Regin,,,,
140.25.165.166,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
158.241.171.30,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
94.30.102.156,502,Regin,AB Regin,,,,
94.30.102.251,502,Regin,AB Regin,,,,
1.52.176.79,502,ABB,ABB Stotz Kontakt,,,,
92.40.95.209,502,HMS,ACTL,,,,
94.30.102.134,502,Regin,AB Regin,,,,
158.147.106.238,502,ABB,ABB,,,,
130.200.89.95,502,Schneider,Schneider Electric,PLC,TM221CE16R,,V1.0
121.58.178.86,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
1.41.80.224,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
217.99.147.160,502,Schneider,Schneider Electric,PLC,TM241CE40R,,V05.00.08.04
121.58.178.82,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
94.30.102.39,502,Regin,AB Regin,,,,
161.138.231.224,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
1.52.176.83,502,ABB,ABB Stotz Kontakt,,,,
94.30.102.84,502,Regin,AB Regin,,,,
94.30.102.52,502,Regin,AB Regin,,,,
94.31.119.210,502,Regin,AB Regin,,,,
194.155.129.164,502,ABB,ABB,,,,
94.31.119.180,502,Regin,AB Regin,,,,
95.244.199.157,502,Schneider,TELEMECANIQUE,PLC,TWDLMDA20DRT,TWIDO,5.41
94.31.118.186,502,Regin,AB Regin,,,,
217.101.41.28,502,Schneider,Schneider Electric,PLC,TM221CE40T,,V1.0
94.31.118.184,502,Regin,AB Regin,,,,
1.52.176.81,502,ABB,ABB Stotz Kontakt,,,,
94.31.118.68,502,Regin,AB Regin,,,,
217.97.73.10,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v3.01
86.210.254.239,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.6
4.137.161.249,502,Regin,AB Regin,,,,
1.41.58.253,502,Schneider,Schneider Electric,PLC,TM221CE40T,,V1.0
217.100.244.220,502,Schneider,Schneider Electric,PLC,TM221CE24T,,V1.0
95.246.87.207,502,Schneider,Schneider Electric,PLC,TM221CE40T,,V1.0
111.10.151.117,502,Schneider,Schneider Electric,PLC,NF3000,,V05.6
1.52.187.102,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
93.119.179.182,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.4
1.52.176.98,502,ABB,ABB Stotz Kontakt,,,,
158.145.30.72,502,ABB,ABB,,,,
4.137.160.212,502,Regin,AB Regin,,,,
93.119.185.38,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.6
87.2.168.72,502,Schneider,Schneider Electric,PLC,TM221CE16R,,V1.0
137.77.86.174,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
158.145.30.225,502,ABB,ABB Stotz Kontakt,,,,
140.3.72.64,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
82.129.119.251,502,Schneider,Schneider Electric,PLC,TM241CE40T_U,,V04.00.06.38
94.31.117.192,502,Regin,AB Regin,,,,
4.137.160.215,502,Regin,AB Regin,,,,
82.129.16.7,502,Schneider,Schneider Electric,PLC,TM238LFDC24DTS0,,V04.00.01.23
94.31.117.198,502,Regin,AB Regin,,,,
94.31.117.203,502,Regin,AB Regin,,,,
82.129.116.103,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
4.137.160.244,502,Regin,AB Regin,,,,
94.31.117.202,502,Regin,AB Regin,,,,
4.137.162.214,502,Regin,AB Regin,,,,
4.137.162.215,502,Regin,AB Regin,,,,
217.100.250.135,502,Schneider,TELEMECANIQUE,PLC,TWDLMDA20D-K,TWIDO,5.3
86.156.62.253,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V3.10
44.158.192.163,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
93.119.73.210,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v3.2
68.147.31.5,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v3.01
95.246.130.169,502,Schneider,Schneider Electric SAS,Communication Module,TSXETY4103,,V3.2
95.246.135.239,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.80
95.246.130.219,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.6
94.28.187.158,502,Regin,AB Regin,,,,
140.90.34.94,502,Schneider,Schneider Electric,PLC,TM221CE24T,,V1.0
94.28.187.220,502,Regin,AB Regin,,,,
82.129.119.139,502,Schneider,Schneider Electric,PLC,TM238LFDC24DTS0,,V04.00.01.23
1.52.160.27,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
158.140.70.142,502,ABB,ABB Stotz Kontakt,,,,
77.113.31.206,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V3.00
1.39.114.89,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
94.27.193.151,502,Regin,AB Regin,,,,
158.140.236.72,502,ABB,ABB Stotz Kontakt,,,,
82.129.82.57,502,HMS,HMS,Communication Module,Anybus-CC Modbus-TCP (2-Port),,1.04.01
1.228.70.190,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
158.140.236.243,502,ABB,ABB Stotz Kontakt,,,,
1.52.160.79,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
85.56.100.154,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.7
94.27.193.188,502,Regin,AB Regin,,,,
94.27.193.186,502,Regin,AB Regin,,,,
1.228.70.191,502,Schneider,Schneider Electric,HMI,XBTGT5330,Magelis,V6.1.0.395
94.27.193.172,502,Regin,AB Regin,,,,
158.140.236.64,502,ABB,ABB,,,,
94.27.193.173,502,Regin,AB Regin,,,,
158.140.195.236,502,ABB,ABB,,,,
140.184.252.163,502,Schneider,Schneider Electric,PLC,TM241CE24R,,V05.01.09.21
94.27.193.171,502,Regin,AB Regin,,,,
94.27.193.170,502,Regin,AB Regin,,,,
1.41.146.135,502,ABB,ABB,,,,
94.27.193.168,502,Regin,AB Regin,,,,
87.2.165.10,502,Schneider,Schneider Electric,PLC,TM251MESE,,V04.00.04.12
94.27.193.167,502,Regin,AB Regin,,,,
81.209.88.127,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
94.27.193.159,502,Regin,AB Regin,,,,
94.27.192.165,502,Regin,AB Regin,,,,
193.163.92.249,502,Schneider,Schneider Electric,Power Meter,PM5111,,V1060
94.27.192.173,502,Regin,AB Regin,,,,
158.140.236.69,502,ABB,ABB,,,,
94.27.201.241,502,Regin,AB Regin,,,,
44.158.192.49,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
140.135.137.103,502,Schneider,Schneider Electric,Protection Relay,(EAN13)3303430597803,Sepam serie 40,V8.02
44.158.192.31,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
1.41.146.142,502,ABB,ABB,,,,
110.149.137.85,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
94.27.200.222,502,Regin,AB Regin,,,,
1.41.126.148,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.6
158.144.86.71,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
34.159.162.145,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
82.128.156.45,502,Schneider,TELEMECANIQUE,PLC,TWDLMDA20DRT,TWIDO,5.2
94.27.202.245,502,Regin,AB Regin,,,,
34.159.167.168,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
140.3.23.91,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
140.135.137.137,502,Schneider,TELEMECANIQUE,PLC,BMX P34 2020,,v2.0
1.41.23.15,502,ENTES,ENTES AS,Power Meter,23000102,POWER FACTOR CONTROLLER,V4.01
1.41.121.54,502,ABB,ABB,,,,
34.159.165.36,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
44.158.192.147,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
158.232.3.72,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V3.20
110.38.207.195,502,Schneider,Schneider Electric,PLC,TM251MESE,,V04.00.06.26
1.41.121.55,502,ABB,ABB,,,,
90.201.219.103,502,Schneider,Schneider Electric SAS,Communication Module,TSXETY4103,,V5.9
193.163.84.27,502,Schneider,Schneider Electric,Power Meter,PM5111,,V2020
94.68.195.39,502,Schneider,Schneider Electric,Power Meter,PM5561,,V10000
1.41.121.51,502,ABB,ABB,,,,
193.163.84.74,502,Schneider,Schneider Electric,Power Meter,PM5111,,V2020
1.41.121.50,502,ABB,ABB,,,,
193.163.84.73,502,Schneider,Schneider Electric,Power Meter,PM5111,,V2020
140.25.229.112,502,ENTES,ENTES AS,Power Meter,23000102,POWER FACTOR CONTROLLER,V4.01
110.39.215.219,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
193.163.91.112,502,Schneider,Schneider Electric,Power Meter,PM5111,,V2020
193.163.91.115,502,Schneider,Schneider Electric,Power Meter,PM5111,,V1060
217.134.6.177,502,Schneider,TELEMECANIQUE,PLC,TWDLMDA20DRT,TWIDO,5.3
193.62.158.187,502,Schneider,TELEMECANIQUE,PLC,TWDLMDA20DRT,TWIDO,5.3
94.68.163.212,502,Schneider,Schneider Electric,Power Meter,PM5561,,V10000
193.163.84.26,502,Schneider,Schneider Electric,Power Meter,PM5111,,V1060
88.147.74.21,502,Schneider,Schneider Electric,PLC,BMX P34 20302,,v2.1
86.10.129.105,502,Regin,AB Regin,,,,
193.163.92.248,502,Schneider,Schneider Electric,Power Meter,PM5111,,V2020
85.200.131.167,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.6
85.200.134.60,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
85.200.132.235,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.80
193.163.82.3,502,Schneider,Schneider Electric,Power Meter,PM5111,,V1060
85.200.136.22,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.80
88.130.219.102,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
44.158.195.188,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
92.166.97.66,502,Schneider,Schneider Electric,HMI,HMIGTO5310/5315,Magelis,V6.2.11.23
44.158.195.189,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
92.166.97.57,502,Schneider,Schneider Electric,PLC,BMX P34 20302,,v2.6
44.158.195.191,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
85.200.148.135,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.4
92.156.211.64,502,Schneider,Schneider Electric SAS,Communication Module,TSXETY4103,,V3.1
44.158.195.205,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
44.158.195.88,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
4.240.27.111,502,Schneider,Schneider Electric,PLC,TM221CE24R,,V1.0
85.200.154.83,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.80
140.25.165.120,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
85.200.155.54,502,Schneider,Schneider Electric,HMI,HMISTU655,Magelis,V6.1.0.395
128.25.48.119,502,ENTES,ENTES AS,Power Meter,23000102,POWER FACTOR CONTROLLER,V4.01
193.138.253.246,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.90
44.158.195.72,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
193.138.250.116,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
44.158.195.187,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
193.163.82.2,502,Schneider,Schneider Electric,Power Meter,PM5111,,V2020
4.137.162.233,502,Regin,AB Regin,,,,
44.158.195.200,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
44.158.195.201,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
193.138.227.5,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.8
193.138.227.0,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
193.138.213.140,502,Schneider,Schneider Electric SAS,Communication Module,TSXETY4103,,V5.7
81.153.245.105,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v3.01
193.138.199.80,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
81.115.111.122,502,Schneider,Schneider Electric,Power Meter,PM750,,V03.140
85.200.184.85,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.90
193.138.189.124,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.6
193.138.179.56,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.2
85.200.193.72,502,Schneider,Schneider Electric,PLC,BMX P34 20302,,v2.6
140.25.161.234,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
193.138.162.144,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.4
85.200.203.47,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.60
193.138.173.3,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
85.200.204.2,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.90
193.138.142.241,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.6
85.200.217.49,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.90
1.41.117.188,502,Schneider,Schneider Electric,PLC,TM221CE16T,,V1.0
193.138.150.23,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.1
140.3.246.117,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
85.163.5.204,502,Schneider,Schneider Electric SAS,Communication Module,TSXETY5103,,V5.0
137.125.208.141,502,Schneider,Schneider Electric,PLC,TM221ME16R,,V2.2
85.160.100.16,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.6
140.3.239.241,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
1.41.80.237,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
89.112.246.151,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.6
193.138.188.20,502,Schneider,TELEMECANIQUE,PLC,TWDLMDA20DRT,TWIDO,5.2
214.167.53.240,502,Schneider,TELEMECANIQUE,PLC,TWDLMDA40D-K,TWIDO,5.2
87.159.203.183,502,Schneider,Schneider Electric,PLC,TM241CE40T_U,,V04.00.06.37
81.13.128.59,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.4
110.54.5.154,502,Schneider,Schneider Electric,PLC,BMX P34 20302,,v2.2
81.5.106.229,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.1
110.54.219.56,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.41
193.138.163.21,502,Schneider,TELEMECANIQUE,PLC,TWDLMDA20DRT,TWIDO,5.3
1.41.80.233,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
96.171.65.197,502,Schneider,Schneider Electric,Power Meter,PM5110,,V2010
96.181.151.166,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.90
140.3.74.137,502,ENTES,ENTES AS,Power Meter,23000102,POWER FACTOR CONTROLLER,V4.01
87.2.168.70,502,Schneider,Schneider Electric,PLC,TM221CE16R,,V1.0
44.158.250.219,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
81.72.96.25,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.9
89.235.203.116,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.2
89.235.202.236,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.2
96.171.183.30,502,Schneider,Schneider Electric,Power Meter,A9MEM3455,,V1.0
89.235.203.53,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.2
44.158.242.127,502,Schneider,Schneider Electric,PLC,TM221CE24T,,V1.0
89.235.195.13,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.2
89.235.202.154,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.2
44.158.242.69,502,Schneider,Schneider Electric,PLC,TM221CE24T,,V1.0
89.235.195.192,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.2
89.235.203.94,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.2
89.235.202.181,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.2
89.232.154.101,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.2
89.232.52.155,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.2
44.158.242.121,502,Schneider,Schneider Electric,PLC,TM221CE24T,,V1.0
89.232.85.187,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.2
44.158.242.112,502,Schneider,Schneider Electric,PLC,TM221CE24T,,V1.0
44.158.242.113,502,Schneider,Schneider Electric,PLC,TM221CE24T,,V1.0
96.222.115.140,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.1
87.36.182.27,502,Schneider,Schneider Electric,PLC,TM221ME16T,,V2.2
89.172.188.96,502,Schneider,Schneider Electric,PLC,TM241CE40T_U,,V04.00.06.26
87.2.181.150,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.4
89.172.188.123,502,Schneider,Schneider Electric,PLC,TM241CE40T_U,,V04.00.06.26
34.206.32.48,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.2
49.229.255.102,502,Schneider,Schneider Electric,PLC,BME P58 1020,,v02.20
214.139.151.137,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v3.3
214.1.174.195,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v3.01
85.2.75.136,502,Schneider,TELEMECANIQUE,PLC,TWDLCAA16DRF,TWIDO,5.2
82.77.69.118,502,Schneider,Schneider Electric,PLC,BMX P34 20302,,v2.2
214.81.82.30,502,Regin,AB Regin,,,,
145.182.217.159,502,Schneider,Schneider Electric,HMI,HMIS5T,Magelis,V6.2.8.12
95.246.162.51,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.90
145.182.217.240,502,Schneider,Schneider Electric,HMI,HMIS5T,Magelis,V6.1.4.361
51.249.169.209,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
194.91.167.106,502,Schneider,Schneider Electric,PLC,TM221ME16R,,V2.2
49.235.121.8,502,Regin,AB Regin,,,,
